timestamp,CPU0,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,CPU7,CPU8,CPU9,CPU10,CPU11,CPU12,CPU13,CPU14,CPU15,CPU16,CPU17,CPU18,CPU19,CPU20,CPU21,CPU22,CPU23,CPU24,CPU25,CPU26,CPU27,CPU28,CPU29,CPU30,CPU31,CPU32,CPU33,CPU34,CPU35,CPU36,CPU37,CPU38,CPU39,CPU40,CPU41,CPU42,CPU43,CPU44,CPU45,CPU46,CPU47,CPU48,CPU49,CPU50,CPU51,CPU52,CPU53,CPU54,CPU55
2026-01-28 18:01:21,1197276,1200000,1200000,1200000,1200000,1197103,1200000,1200000,1200000,1895665,1200000,1197361,1200000,1898506,1200000,1602334,2000000,1197240,1200000,1895633,1200000,1895662,1200000,1900727,1200000,1895418,1200000,1995512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:22,1197230,1200000,1200000,1200000,1200000,1200000,1200000,1897185,1200000,1197232,1200000,1197303,1200000,1895650,1200000,1895234,2000000,1995730,1200000,1996833,1200000,1894884,1200000,1996440,1200000,1896215,1200000,1995435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:23,1334714,1200000,1200000,1900000,1200000,1200000,1197227,1900000,1200000,1883054,1200000,1901167,1200000,1885655,1200000,1995480,2000000,1893754,1200000,1998627,1200000,1995337,1200000,1895659,1200000,1895693,1200000,1995934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:24,1756091,1200000,1200000,1197306,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1658678,1200000,1996466,1200000,1995573,2000000,2003725,1200000,1897580,1200000,1995018,1200000,1896055,1200000,1896418,1200000,1998073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:25,1197230,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1197247,1200000,1200000,1200000,1894881,1200000,1974413,2000000,1995467,1200000,1197215,1200000,1896928,1200000,1894085,1200000,1995457,1200000,1995185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:27,1942193,1200000,1197687,1197223,1200000,1227071,1200000,1328648,1200000,1879330,1200000,1231018,1200000,1866611,1200000,1895910,2000000,1891842,1200000,1896294,1200000,2497073,1200000,1890394,1200000,1984566,1200000,1895663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:28,1197262,1895322,1200000,1897731,1200000,1896080,1200000,1895785,1200000,1895671,1200000,1896115,1200000,1897874,1200000,1197893,2000000,1895623,1200000,1895693,1200000,2010981,1200000,1999941,1200000,1900013,1200000,1898149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:29,1197234,1896628,1200000,1907235,1200000,1894874,1200000,1896022,1200000,1911990,1200000,1895735,1200000,1895645,1200000,1995155,2000000,1895657,1200000,1974458,1200000,1897901,1200000,1995268,1200000,1995373,1200000,1996317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:30,1197231,1399087,1200000,1886257,1200000,1894742,1200000,1895808,1200000,1896004,1200000,1995781,1200000,2005671,1200000,1895667,2000000,1896313,1200000,1896399,1200000,1897977,1200000,1995462,1200000,1995376,1200000,2468228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:31,2494765,1897054,1200000,1200000,1725937,1895669,1198134,1895769,1200000,1200000,1200000,2000000,1200000,1200000,1200000,1197213,2000000,2494418,1200000,1894266,1200000,1197263,1200000,1895547,1200000,2494366,1200000,1895459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:32,2146923,1197260,1200000,1197255,1200000,2493570,1879735,1200000,1199228,1197853,1196910,1895980,2000000,1895671,1900000,2441936,1702602,1889038,1800000,1906749,2100000,1795836,1200000,1895771,1437788,2494485,1200000,2494366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:33,1197597,3000000,1200000,1817259,1200000,1997058,1200000,1901633,1900000,1895693,1200000,2034727,1200000,1900519,1200000,1995049,1200000,1995562,1200000,1894106,1200000,1998552,1211317,2498428,1700000,1895798,1200000,1995995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:34,1911759,1895666,1200000,1997725,1197167,1312174,1197227,1995675,1900000,1537910,1200000,1995740,1200000,1900000,1200000,1886590,1200000,1897777,1200000,1915774,1200000,1860698,1200000,2497819,1700000,1895672,1200000,1895512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:36,1511339,1895746,1200476,1996996,1200000,1896699,1900000,1909130,1210502,1995716,1200000,1197611,1200000,1995542,1200000,1999505,1200000,1895943,1200000,1999282,1200000,1995557,1200000,1895949,1700000,1994035,1200000,1896614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:37,1294042,1200000,1200000,1200000,1200000,1929401,1200000,1896431,1200000,1197279,1200000,1896058,1200000,1900097,1200000,1997769,1200000,1907861,1200000,1895756,1200000,1995352,1197186,1895597,1200000,1895590,1200000,1894929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:38,2036935,1200000,1283296,1200000,1200000,1895934,1200000,1895596,1200000,1949122,1200000,1995157,1200000,1897333,1200000,1896600,1200000,1895638,1200000,1896726,1200000,1895650,1200000,1895580,1200000,1995767,1200000,1895590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:39,1251980,1200000,1200000,1200000,1200000,1200000,1200000,1197257,1200000,1197283,1200000,1995417,1200000,1880505,1200000,1917347,1200000,1895650,1200000,1893657,1200000,1995412,1200000,1896159,1200000,1995987,1200000,1895841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:40,1197256,1200000,1204023,2000000,1200000,2000000,1200000,2200000,1200000,1883747,1200000,1996004,1200000,1895654,1200000,1995253,1200000,1895646,1200000,1894293,1200000,1995338,1200000,2024196,1200000,1995454,1200000,1995365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:01:41,1197297,1200000,1200000,1200000,1200000,1896434,1200000,1895044,1200000,1896876,1200000,1895832,1200000,1999977,1200000,1892660,1200000,1890516,1200000,1913771,1200000,1906095,1200000,1991567,1200000,1995061,1200000,1895320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
