timestamp,CPU0,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,CPU7,CPU8,CPU9,CPU10,CPU11,CPU12,CPU13,CPU14,CPU15,CPU16,CPU17,CPU18,CPU19,CPU20,CPU21,CPU22,CPU23,CPU24,CPU25,CPU26,CPU27,CPU28,CPU29,CPU30,CPU31,CPU32,CPU33,CPU34,CPU35,CPU36,CPU37,CPU38,CPU39,CPU40,CPU41,CPU42,CPU43,CPU44,CPU45,CPU46,CPU47,CPU48,CPU49,CPU50,CPU51,CPU52,CPU53,CPU54
2026-01-28 17:30:49,1200000,1197104,1200000,1200000,1200000,1200000,2000000,1200000,1900000,1200000,1195777,1200000,2000545,1200000,1894543,1200000,1994757,1200000,1895720,1200000,1895487,1200000,1897633,1200000,1896568,1200000,1894599,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:50,1200000,1915226,3000000,1200000,1200000,1200000,1900000,1200000,1200000,1200000,1917589,1200000,1876591,1200000,1901592,1200000,1895195,1200000,1902272,1200000,2007611,1200000,1894995,1200000,1995251,1200000,1895393,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:51,1200000,1197072,1200000,1193008,1200000,1200000,2000000,1200000,1900000,1200000,1197058,1200000,1894525,1200000,1895670,1200000,1995808,1200000,1900000,1200000,1995870,1200000,1896739,1200000,1894024,1200000,1995277,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:52,1200000,1961114,1200000,1200000,1197124,1200000,1898394,1200000,1896234,1200000,1994542,1200000,1995195,1200000,1896723,1200000,1997981,1200000,1896445,1200000,1994550,1200000,1895487,1200000,1879545,1200000,1995532,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:53,1200000,1197095,1200000,1200000,1197245,1200000,1197198,1200000,1197145,1200000,1899928,1200000,1895401,1200000,1894911,1200000,1995269,1200000,1898668,1200000,1895495,1200000,1895813,1200000,1895113,1215558,1995277,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:54,1200000,1572546,2052496,1200000,1896064,1200000,1887364,1200000,1897259,1200000,1846496,1200000,1895146,1200000,1894917,1200000,1895466,1200000,1197105,1200000,1895127,1200000,1895485,1200000,1977547,1200000,1898393,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:55,1200000,2093059,1200000,1472717,1200000,1197003,2000000,1200000,1873348,1197147,1995288,1200000,1996380,1200000,1994808,1200000,1895726,1200000,2000210,1200000,1895457,1200000,1685913,1200000,1895469,1200000,1995250,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:56,1200000,2494199,3000000,1200000,2512651,1200000,2000000,1200000,1896683,1200000,1899928,1200000,1858195,1200000,1200000,1200000,2000000,1994433,2000000,1995277,1868131,2497522,1571496,1995940,1895502,2494335,2000000,1995393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:58,1200000,2495283,2494112,1895020,1197156,1196934,1898723,1200000,1197314,1200000,1197636,1200000,1896011,1200000,1895556,1200000,1201074,1200000,1853891,1200000,1197189,1200000,1895015,1200000,1200000,2493390,1200000,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:30:59,1421213,2494218,1473029,1200000,1375472,1200000,1892708,1200000,1878982,2493552,1197130,1895669,1896734,1227128,1896079,1200000,1895479,1894920,1937841,1995506,1940251,1839643,1899668,1196564,1995359,1193023,1995210,1430391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
