timestamp,CPU0,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,CPU7,CPU8,CPU9,CPU10,CPU11,CPU12,CPU13,CPU14,CPU15,CPU16,CPU17,CPU18,CPU19,CPU20,CPU21,CPU22,CPU23,CPU24,CPU25,CPU26,CPU27,CPU28,CPU29,CPU30,CPU31,CPU32,CPU33,CPU34,CPU35,CPU36,CPU37,CPU38,CPU39,CPU40,CPU41,CPU42,CPU43,CPU44,CPU45,CPU46,CPU47,CPU48,CPU49,CPU50,CPU51,CPU52,CPU53
2025-10-07 02:21:25,1995381,1200000,1995461,1200000,1895687,1317701,1895384,1200000,1895948,1198343,1895672,1200000,1897211,1200000,1896154,1200000,1895645,1200000,1894843,1200000,1895049,1197287,1995422,1200000,1895665,1200000,1197336,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-07 02:21:26,1518434,1200000,1995705,1200000,1895593,2430881,1897484,1202294,1897101,1202174,2027381,1200000,1896198,1200000,1995415,1200000,1997305,1200000,1995696,1200000,1898633,1200000,1895632,1200000,1895827,1200000,1996657,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-07 02:21:28,1200000,3000000,1898106,1200000,1581632,2200013,1994723,1203283,1895053,1197575,1995461,1200000,1995438,1200000,1889870,1200000,1895649,1200000,1895533,1200000,1897023,1200000,1897022,1200000,1888174,1200000,1994821,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-07 02:21:29,1200000,1200000,2000000,1200000,1200000,1682053,1896001,1189438,1895749,1197286,1896775,1200000,1896095,1200000,1996233,1200000,1995461,1200000,1895737,1200000,1895631,1200000,1896516,1200000,2045036,1200000,1995444,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-07 02:21:30,1200000,1200000,1200000,1200000,1200000,3000000,1200000,1200000,1897813,1201137,1896243,1185618,1899216,1200000,1994517,1200000,1993633,1200000,1897186,1200000,1895312,1200000,1995378,1200000,1998164,1200000,1895054,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-07 02:21:31,1200000,1200000,1200000,1200000,1200000,1801118,1200000,1200000,1200000,1197653,1896057,1211769,2000209,1200000,1895714,1200000,2001992,1200000,1995189,1200000,1895489,1200000,1995461,1200000,1896229,1200000,1897495,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-07 02:21:32,1200000,1200000,1200000,1281021,1200000,1238105,1200000,1880928,1200000,1894794,2000000,1200000,1191236,1200000,1900000,1200000,2000000,1200000,1200000,1200000,1200000,1200000,2000000,1200000,1200000,1200000,1691963,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-07 02:21:33,1279690,3000000,1200000,3000000,1200000,1200000,1200000,1198363,1200000,1670580,1200000,1200000,1200000,1197237,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1982149,1200000,1366357,1745652,1200000,2478036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-07 02:21:34,1197238,1200000,1200000,1209423,1200000,2100000,1200000,1197376,1200000,1200000,1200000,1200000,2100000,2100000,1200000,1800000,2100000,2100000,1672297,2100000,2497902,1200000,2000000,1200000,1900000,1538465,1200000,2100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-07 02:21:35,1200000,1200000,1200000,1200000,1200000,1200000,2100000,1897437,2100000,1200000,2100000,1200000,1200000,1200000,1200000,1200000,1805375,1200000,1200000,1200000,2100000,2000000,2100000,1198046,2100000,1898151,1200000,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-07 02:21:37,1677762,1197299,1200000,1200000,1200000,2100000,1200000,1414357,3000000,1490060,2100000,1995866,1200000,1200000,1200000,1200000,2100000,1200000,1200000,1200000,1200000,1641294,2100000,2100000,2100000,2100000,1508602,2100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-07 02:21:38,1200000,1897432,2100000,1895678,1200000,1895637,1200000,1200000,1200000,1994565,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1882655,1200000,1200000,1200000,1800000,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-07 02:21:39,1200000,1200000,2100000,1200000,1200000,2100000,2100000,1197325,2100000,2100000,2100000,1200000,2100000,2100000,1200000,2100000,1200000,2100000,2100000,1200000,1900000,1200000,2497560,2100000,1600676,1509226,1200000,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-07 02:21:40,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1366911,2100000,1200000,1200000,1200000,2100000,1200000,1200000,1200000,2100000,1200000,1646475,1200000,1200000,1628818,2100000,1903877,2100000,1200000,1200000,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-07 02:21:41,1200000,3000000,2000000,3000000,1200000,1200000,1200000,1197225,1200000,1200000,1200000,1200000,1200000,1200000,1200000,1527506,1200000,1200000,1200000,1200000,1200000,1200000,1900000,2100000,2087172,1200000,1799085,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
